"FinanceKey","DateKey","OrganizationKey","DepartmentGroupKey","ScenarioKey","AccountKey","Amount","Date"
"7592","20060101","7","6","2","61","2300","2006-01-01 00:00:00"
"7593","20060101","7","6","1","61","2611","2006-01-01 00:00:00"
"7594","20060101","7","6","1","62","2611","2006-01-01 00:00:00"
"7595","20060101","7","6","2","62","1900","2006-01-01 00:00:00"
"7596","20060101","7","6","1","63","4127","2006-01-01 00:00:00"
"7597","20060101","7","6","2","63","17000","2006-01-01 00:00:00"
"7598","20060101","7","6","2","65","380","2006-01-01 00:00:00"
"7599","20060101","7","6","1","65","576","2006-01-01 00:00:00"
"7600","20060101","7","6","2","66","380","2006-01-01 00:00:00"
"7601","20060101","7","6","1","66","524","2006-01-01 00:00:00"
"7602","20060101","7","6","2","67","200","2006-01-01 00:00:00"
"7603","20060101","7","6","1","67","264","2006-01-01 00:00:00"
"7604","20060101","7","6","2","68","200","2006-01-01 00:00:00"
"7605","20060101","7","6","1","68","200","2006-01-01 00:00:00"
"7606","20060101","7","6","1","69","58","2006-01-01 00:00:00"
"7607","20060101","7","6","1","71","72","2006-01-01 00:00:00"
"7608","20060101","7","6","2","71","80","2006-01-01 00:00:00"
"7609","20060101","7","6","2","72","1000","2006-01-01 00:00:00"
"7610","20060101","7","6","1","72","103","2006-01-01 00:00:00"
"7611","20060101","7","6","1","73","364","2006-01-01 00:00:00"
"7612","20060101","7","6","2","73","300","2006-01-01 00:00:00"
"7613","20060101","7","6","2","74","200","2006-01-01 00:00:00"
"7614","20060101","7","6","1","74","235","2006-01-01 00:00:00"
"7615","20060101","7","6","1","76","1262","2006-01-01 00:00:00"
"7616","20060101","7","6","2","76","3200","2006-01-01 00:00:00"
"7617","20060101","7","6","1","77","741","2006-01-01 00:00:00"
"7618","20060101","7","6","2","77","550","2006-01-01 00:00:00"
"7619","20060101","7","6","1","78","220","2006-01-01 00:00:00"
"7620","20060101","7","6","2","78","200","2006-01-01 00:00:00"
"7621","20060101","7","6","2","80","750","2006-01-01 00:00:00"
"7622","20060101","7","6","1","80","865","2006-01-01 00:00:00"
"7623","20060101","7","6","1","81","535","2006-01-01 00:00:00"
"7624","20060101","7","6","2","81","480","2006-01-01 00:00:00"
"7625","20060101","7","6","2","82","50","2006-01-01 00:00:00"
"7626","20060101","7","6","1","82","54","2006-01-01 00:00:00"
"7627","20060101","7","6","1","83","191","2006-01-01 00:00:00"
"7628","20060101","7","6","2","83","200","2006-01-01 00:00:00"
"7629","20060101","7","6","2","84","100","2006-01-01 00:00:00"
"7630","20060101","7","6","1","84","169","2006-01-01 00:00:00"
"7631","20060101","7","6","2","85","100","2006-01-01 00:00:00"
"7632","20060101","7","6","1","85","153","2006-01-01 00:00:00"
"7633","20060101","7","6","1","87","720","2006-01-01 00:00:00"
"7634","20060101","7","6","2","87","550","2006-01-01 00:00:00"
"7635","20060101","7","6","1","89","165","2006-01-01 00:00:00"
"7636","20060101","7","6","1","90","254","2006-01-01 00:00:00"
"7637","20060101","7","6","1","91","-203","2006-01-01 00:00:00"
"7638","20060101","7","6","1","92","339","2006-01-01 00:00:00"
"7639","20060101","7","6","1","94","9853","2006-01-01 00:00:00"
"7640","20060101","7","6","1","96","8","2006-01-01 00:00:00"
"7641","20060101","7","6","1","97","143","2006-01-01 00:00:00"
"7642","20060101","7","6","1","99","64000","2006-01-01 00:00:00"
"7643","20060101","7","6","2","101","98000","2006-01-01 00:00:00"
"7644","20060101","7","6","1","101","103189","2006-01-01 00:00:00"
"7645","20060101","7","7","1","4","114457","2006-01-01 00:00:00"
"7646","20060101","7","7","1","6","811350","2006-01-01 00:00:00"
"7647","20060101","7","7","1","7","21458","2006-01-01 00:00:00"
"7648","20060101","7","7","1","8","16227","2006-01-01 00:00:00"
"7649","20060101","7","7","1","13","121702","2006-01-01 00:00:00"
"7650","20060101","7","7","1","14","88437","2006-01-01 00:00:00"
"7651","20060101","7","7","1","15","147665","2006-01-01 00:00:00"
"7652","20060101","7","7","1","18","9604","2006-01-01 00:00:00"
"7653","20060101","7","7","1","19","30604","2006-01-01 00:00:00"
"7654","20060101","7","7","1","20","8739","2006-01-01 00:00:00"
"7655","20060101","7","7","1","21","50174","2006-01-01 00:00:00"
"7656","20060101","7","7","1","22","8156","2006-01-01 00:00:00"
"7657","20060101","7","7","1","23","3436","2006-01-01 00:00:00"
"7658","20060101","7","7","1","24","16551","2006-01-01 00:00:00"
"7659","20060101","7","7","1","28","15848","2006-01-01 00:00:00"
"7660","20060101","7","7","1","29","140100","2006-01-01 00:00:00"
"7661","20060101","7","7","1","31","47193","2006-01-01 00:00:00"
"7662","20060101","7","7","1","32","23350","2006-01-01 00:00:00"
"7663","20060101","7","7","1","33","20139","2006-01-01 00:00:00"
"7664","20060101","7","7","1","34","61338","2006-01-01 00:00:00"
"7665","20060101","7","7","1","35","36770","2006-01-01 00:00:00"
"7666","20060101","7","7","1","37","37050","2006-01-01 00:00:00"
"7667","20060101","7","7","1","38","23604","2006-01-01 00:00:00"
"7668","20060101","7","7","1","39","44946","2006-01-01 00:00:00"
"7669","20060101","7","7","1","40","23128","2006-01-01 00:00:00"
"7670","20060101","7","7","1","43","207761","2006-01-01 00:00:00"
"7671","20060101","7","7","1","46","788176","2006-01-01 00:00:00"
"7672","20060101","7","7","1","100","16305","2006-01-01 00:00:00"
"7673","20060101","8","1","2","60","30900","2006-01-01 00:00:00"
"7674","20060101","8","1","1","60","38182.099999999999","2006-01-01 00:00:00"
"7675","20060101","8","1","2","61","2800","2006-01-01 00:00:00"
"7676","20060101","8","1","1","61","3819.3299999999999","2006-01-01 00:00:00"
"7677","20060101","8","1","1","62","2673.8600000000001","2006-01-01 00:00:00"
"7678","20060101","8","1","2","62","2300","2006-01-01 00:00:00"
"7679","20060101","8","1","2","65","480","2006-01-01 00:00:00"
"7680","20060101","8","1","1","65","690.49000000000001","2006-01-01 00:00:00"
"7681","20060101","8","1","1","66","628.37","2006-01-01 00:00:00"
"7682","20060101","8","1","2","66","480","2006-01-01 00:00:00"
"7683","20060101","8","1","1","67","319.26999999999998","2006-01-01 00:00:00"
"7684","20060101","8","1","2","67","200","2006-01-01 00:00:00"
"7685","20060101","8","1","2","68","200","2006-01-01 00:00:00"
"7686","20060101","8","1","1","68","234.41999999999999","2006-01-01 00:00:00"
"7687","20060101","8","1","1","69","70.780000000000001","2006-01-01 00:00:00"
"7688","20060101","8","1","1","71","107.14","2006-01-01 00:00:00"
"7689","20060101","8","1","2","71","80","2006-01-01 00:00:00"
"7690","20060101","8","1","2","73","300","2006-01-01 00:00:00"
"7691","20060101","8","1","1","73","442","2006-01-01 00:00:00"
"7692","20060101","8","1","1","74","323.81","2006-01-01 00:00:00"
"7693","20060101","8","1","2","74","200","2006-01-01 00:00:00"
"7694","20060101","8","1","2","76","380","2006-01-01 00:00:00"
"7695","20060101","8","1","1","76","531.38999999999999","2006-01-01 00:00:00"
"7696","20060101","8","1","1","77","955.63999999999999","2006-01-01 00:00:00"
"7697","20060101","8","1","2","77","650","2006-01-01 00:00:00"
"7698","20060101","8","1","2","78","200","2006-01-01 00:00:00"
"7699","20060101","8","1","1","78","279.87","2006-01-01 00:00:00"
"7700","20060101","8","1","2","80","750","2006-01-01 00:00:00"
"7701","20060101","8","1","1","80","1058.6800000000001","2006-01-01 00:00:00"
"7702","20060101","8","1","1","81","655.63999999999999","2006-01-01 00:00:00"
"7703","20060101","8","1","2","81","480","2006-01-01 00:00:00"
"7704","20060101","8","1","1","82","64.719999999999999","2006-01-01 00:00:00"
"7705","20060101","8","1","2","82","50","2006-01-01 00:00:00"
"7706","20060101","8","1","2","83","200","2006-01-01 00:00:00"
"7707","20060101","8","1","1","83","226.84","2006-01-01 00:00:00"
"7708","20060101","8","1","2","84","200","2006-01-01 00:00:00"
"7709","20060101","8","1","1","84","193.50999999999999","2006-01-01 00:00:00"
"7710","20060101","8","1","1","85","181.38999999999999","2006-01-01 00:00:00"
"7711","20060101","8","1","2","85","100","2006-01-01 00:00:00"
"7712","20060101","8","1","1","87","955.63999999999999","2006-01-01 00:00:00"
"7713","20060101","8","1","2","87","650","2006-01-01 00:00:00"
"7714","20060101","8","1","1","89","188.96000000000001","2006-01-01 00:00:00"
"7715","20060101","8","1","1","90","290.48000000000002","2006-01-01 00:00:00"
"7716","20060101","8","1","1","91","-230.72999999999999","2006-01-01 00:00:00"
"7717","20060101","8","1","1","92","385.94","2006-01-01 00:00:00"
"7718","20060101","8","1","1","94","335.94","2006-01-01 00:00:00"
"7719","20060101","8","1","1","96","7","2006-01-01 00:00:00"
"7720","20060101","8","2","1","12","93522.520000000004","2006-01-01 00:00:00"
"7721","20060101","8","2","2","60","16600","2006-01-01 00:00:00"
"7722","20060101","8","2","1","60","18546.880000000001","2006-01-01 00:00:00"
"7723","20060101","8","2","2","61","1800","2006-01-01 00:00:00"
"7724","20060101","8","2","1","61","2040.51","2006-01-01 00:00:00"
"7725","20060101","8","2","2","62","1100","2006-01-01 00:00:00"
"7726","20060101","8","2","1","62","1484.4400000000001","2006-01-01 00:00:00"
"7727","20060101","8","2","1","65","305.63","2006-01-01 00:00:00"
"7728","20060101","8","2","2","65","200","2006-01-01 00:00:00"
"7729","20060101","8","2","1","66","276.83999999999997","2006-01-01 00:00:00"
"7730","20060101","8","2","2","66","200","2006-01-01 00:00:00"
"7731","20060101","8","2","2","67","100","2006-01-01 00:00:00"
"7732","20060101","8","2","1","67","141.99000000000001","2006-01-01 00:00:00"
"7733","20060101","8","2","2","68","80","2006-01-01 00:00:00"
"7734","20060101","8","2","1","68","105.63","2006-01-01 00:00:00"
"7735","20060101","8","2","1","69","31.379999999999999","2006-01-01 00:00:00"
"7736","20060101","8","2","1","71","23.809999999999999","2006-01-01 00:00:00"
"7737","20060101","8","2","2","71","50","2006-01-01 00:00:00"
"7738","20060101","8","2","2","73","220","2006-01-01 00:00:00"
"7739","20060101","8","2","1","73","195.02000000000001","2006-01-01 00:00:00"
"7740","20060101","8","2","2","74","200","2006-01-01 00:00:00"
"7741","20060101","8","2","1","74","308.66000000000003","2006-01-01 00:00:00"
"7742","20060101","8","2","1","76","229.87","2006-01-01 00:00:00"
"7743","20060101","8","2","2","76","200","2006-01-01 00:00:00"
"7744","20060101","8","2","2","77","380","2006-01-01 00:00:00"
"7745","20060101","8","2","1","77","413.20999999999998","2006-01-01 00:00:00"
"7746","20060101","8","2","1","78","154.11000000000001","2006-01-01 00:00:00"
"7747","20060101","8","2","2","78","100","2006-01-01 00:00:00"
"7748","20060101","8","2","2","80","480","2006-01-01 00:00:00"
"7749","20060101","8","2","1","80","511.69999999999999","2006-01-01 00:00:00"
"7750","20060101","8","2","1","81","316.24000000000001","2006-01-01 00:00:00"
"7751","20060101","8","2","2","81","280","2006-01-01 00:00:00"
"7752","20060101","8","2","2","82","30","2006-01-01 00:00:00"
"7753","20060101","8","2","1","82","32.899999999999999","2006-01-01 00:00:00"
"7754","20060101","8","2","2","83","90","2006-01-01 00:00:00"
"7755","20060101","8","2","1","83","116.23","2006-01-01 00:00:00"
"7756","20060101","8","2","1","84","104.11","2006-01-01 00:00:00"
"7757","20060101","8","2","2","84","90","2006-01-01 00:00:00"
"7758","20060101","8","2","2","85","70","2006-01-01 00:00:00"
"7759","20060101","8","2","1","85","93.510000000000005","2006-01-01 00:00:00"
"7760","20060101","8","2","1","87","410.18000000000001","2006-01-01 00:00:00"
"7761","20060101","8","2","2","87","380","2006-01-01 00:00:00"
"7762","20060101","8","2","1","89","101.08","2006-01-01 00:00:00"
"7763","20060101","8","2","1","90","155.63","2006-01-01 00:00:00"
"7764","20060101","8","2","1","91","-123.16","2006-01-01 00:00:00"
"7765","20060101","8","2","1","92","207.15000000000001","2006-01-01 00:00:00"
"7766","20060101","8","2","1","94","160.18000000000001","2006-01-01 00:00:00"
"7767","20060101","8","2","1","96","3","2006-01-01 00:00:00"
"7768","20060101","8","6","1","52","2984.4699999999998","2006-01-01 00:00:00"
"7769","20060101","8","6","2","52","2800","2006-01-01 00:00:00"
"7770","20060101","8","6","2","53","18800","2006-01-01 00:00:00"
"7771","20060101","8","6","1","53","17908.990000000002","2006-01-01 00:00:00"
"7772","20060101","8","6","1","54","213.21000000000001","2006-01-01 00:00:00"
"7773","20060101","8","6","2","54","200","2006-01-01 00:00:00"
"7774","20060101","8","6","2","56","98200","2006-01-01 00:00:00"
"7775","20060101","8","6","1","56","98228.669999999998","2006-01-01 00:00:00"
"7776","20060101","8","6","1","57","2487.4899999999998","2006-01-01 00:00:00"
"7777","20060101","8","6","2","57","2600","2006-01-01 00:00:00"
"7778","20060101","8","6","1","60","16546.84","2006-01-01 00:00:00"
"7779","20060101","8","6","2","60","15200","2006-01-01 00:00:00"
"7780","20060101","8","6","1","61","1655.6600000000001","2006-01-01 00:00:00"
"7781","20060101","8","6","2","61","1200","2006-01-01 00:00:00"
"7782","20060101","8","6","2","62","750","2006-01-01 00:00:00"
"7783","20060101","8","6","1","62","1323.8299999999999","2006-01-01 00:00:00"
"7784","20060101","8","6","1","63","8954.2800000000007","2006-01-01 00:00:00"
"7785","20060101","8","6","2","63","12600","2006-01-01 00:00:00"
"7786","20060101","8","6","1","65","323.81","2006-01-01 00:00:00"
"7787","20060101","8","6","2","65","200","2006-01-01 00:00:00"
"7788","20060101","8","6","1","66","293.50999999999999","2006-01-01 00:00:00"
"7789","20060101","8","6","2","66","200","2006-01-01 00:00:00"
"7790","20060101","8","6","2","67","100","2006-01-01 00:00:00"
"7791","20060101","8","6","1","67","151.08000000000001","2006-01-01 00:00:00"
"7792","20060101","8","6","1","68","110.17","2006-01-01 00:00:00"
"7793","20060101","8","6","2","68","60","2006-01-01 00:00:00"
"7794","20060101","8","6","1","69","32.899999999999999","2006-01-01 00:00:00"
"7795","20060101","8","6","1","71","28.350000000000001","2006-01-01 00:00:00"
"7796","20060101","8","6","2","71","40","2006-01-01 00:00:00"
"7797","20060101","8","6","2","72","750","2006-01-01 00:00:00"
"7798","20060101","8","6","1","72","1193.53","2006-01-01 00:00:00"
"7799","20060101","8","6","1","73","201.08000000000001","2006-01-01 00:00:00"
"7800","20060101","8","6","2","73","120","2006-01-01 00:00:00"
"7801","20060101","8","6","1","74","323.81","2006-01-01 00:00:00"
"7802","20060101","8","6","2","74","200","2006-01-01 00:00:00"
"7803","20060101","8","6","1","76","2693.5599999999999","2006-01-01 00:00:00"
"7804","20060101","8","6","2","76","2200","2006-01-01 00:00:00"
"7805","20060101","8","6","2","77","280","2006-01-01 00:00:00"
"7806","20060101","8","6","1","77","422.30000000000001","2006-01-01 00:00:00"
"7807","20060101","8","6","2","78","100","2006-01-01 00:00:00"
"7808","20060101","8","6","1","78","141.99000000000001","2006-01-01 00:00:00"
"7809","20060101","8","6","2","80","380","2006-01-01 00:00:00"
"7810","20060101","8","6","1","80","487.44999999999999","2006-01-01 00:00:00"
"7811","20060101","8","6","2","81","200","2006-01-01 00:00:00"
"7812","20060101","8","6","1","81","301.08999999999997","2006-01-01 00:00:00"
"7813","20060101","8","6","1","82","31.379999999999999","2006-01-01 00:00:00"
"7814","20060101","8","6","2","82","20","2006-01-01 00:00:00"
"7815","20060101","8","6","2","83","80","2006-01-01 00:00:00"
"7816","20060101","8","6","1","83","108.66","2006-01-01 00:00:00"
"7817","20060101","8","6","2","84","70","2006-01-01 00:00:00"
"7818","20060101","8","6","1","84","95.019999999999996","2006-01-01 00:00:00"
"7819","20060101","8","6","2","85","70","2006-01-01 00:00:00"
"7820","20060101","8","6","1","85","85.930000000000007","2006-01-01 00:00:00"
"7821","20060101","8","6","1","87","410.18000000000001","2006-01-01 00:00:00"
"7822","20060101","8","6","2","87","280","2006-01-01 00:00:00"
"7823","20060101","8","6","1","89","91.989999999999995","2006-01-01 00:00:00"
"7824","20060101","8","6","1","90","141.99000000000001","2006-01-01 00:00:00"
"7825","20060101","8","6","1","91","-111.04000000000001","2006-01-01 00:00:00"
"7826","20060101","8","6","1","92","188.96000000000001","2006-01-01 00:00:00"
"7827","20060101","8","6","1","94","26939.459999999999","2006-01-01 00:00:00"
"7828","20060101","8","6","1","96","3","2006-01-01 00:00:00"
"7829","20060101","8","6","1","97","239","2006-01-01 00:00:00"
"7830","20060101","8","6","1","99","34500","2006-01-01 00:00:00"
"7831","20060101","8","6","2","101","283600","2006-01-01 00:00:00"
"7832","20060101","8","6","1","101","298476.34000000003","2006-01-01 00:00:00"
"7833","20060101","8","7","1","4","326734.44","2006-01-01 00:00:00"
"7834","20060101","8","7","1","6","733776.87","2006-01-01 00:00:00"
"7835","20060101","8","7","1","7","22481.799999999999","2006-01-01 00:00:00"
"7836","20060101","8","7","1","8","14675.6","2006-01-01 00:00:00"
"7837","20060101","8","7","1","13","121073.03","2006-01-01 00:00:00"
"7838","20060101","8","7","1","14","66773.539999999994","2006-01-01 00:00:00"
"7839","20060101","8","7","1","15","135014.20000000001","2006-01-01 00:00:00"
"7840","20060101","8","7","1","18","10395.209999999999","2006-01-01 00:00:00"
"7841","20060101","8","7","1","19","33121.400000000001","2006-01-01 00:00:00"
"7842","20060101","8","7","1","20","9666.4099999999999","2006-01-01 00:00:00"
"7843","20060101","8","7","1","21","57036.989999999998","2006-01-01 00:00:00"
"7844","20060101","8","7","1","22","8917.9099999999999","2006-01-01 00:00:00"
"7845","20060101","8","7","1","23","3682.9699999999998","2006-01-01 00:00:00"
"7846","20060101","8","7","1","24","17725.650000000001","2006-01-01 00:00:00"
"7847","20060101","8","7","1","28","16328.66","2006-01-01 00:00:00"
"7848","20060101","8","7","1","29","141518.87","2006-01-01 00:00:00"
"7849","20060101","8","7","1","31","49674.730000000003","2006-01-01 00:00:00"
"7850","20060101","8","7","1","32","25030.34","2006-01-01 00:00:00"
"7851","20060101","8","7","1","33","21192.389999999999","2006-01-01 00:00:00"
"7852","20060101","8","7","1","34","48795.93","2006-01-01 00:00:00"
